"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1000.Day.1.Control","X1000.Day.1.Heated","X1000.Day.14.Control","X1000.Day.14.Heated","X1000.Day.4.Control","X1000.Day.4.Heated","X1000.Day.6.Control","X1000.Day.6.Heated","X380.Day.1.Control","X380.Day.1.Heated","X380.Day.14.Control","X380.Day.14.Heated","X380.Day.4.Control","X380.Day.4.Heated","X380.Day.6.Control","X380.Day.6.Heated","PBQC.Day.0.Treat","X1000.0902.CL001","X1000.0902.CL002","X1000.0902.CL003","X1000.0902.CR001","X1000.0902.CR002","X1000.0902.CR003","X1000.0902.HL001","X1000.0902.HL002","X1000.0902.HL003","X1000.0902.HR001","X1000.0902.HR002","X1000.0902.HR003","X1000.d14.CL001","X1000.d14.CL002","X1000.d14.CL003","X1000.d14.CR001","X1000.d14.CR003","X1000.d14.HL001","X1000.d14.HL002","X1000.d14.HR001","X1000.d14.HR002","X1000.d14.HR003","X1000.1202.CL001","X1000.1202.CL002","X1000.1202.CL003","X1000.1202.CR001","X1000.1202.CR002","X1000.1202.CR003","X1000.1202.HL001","X1000.1202.HL002","X1000.1202.HL003","X1000.1202.HR001","X1000.1202.HR002","X1000.1202.HR003","X1000.1402.CL001","X1000.1402.CL002","X1000.1402.CL003","X1000.1402.CR001","X1000.1402.CR002","X1000.1402.CR003","X1000.1402.HL001","X1000.1402.HL002","X1000.1402.HL003","X1000.1402.HR001","X1000.1402.HR002","X1000.1402.HR003","X380.0902.CL001","X380.0902.CL002","X380.0902.CL003","X380.0902.CR001","X380.0902.CR002","X380.0902.CR003","X380.0902.HL001","X380.0902.HL002","X380.0902.HL003","X380.0902.HR001","X380.0902.HR002","X380.0902.HR003","X380.d14.CL001","X380.d14.CL002","X380.d14.CL003","X380.d14.CR001","X380.d14.CR002","X380.d14.CR003","X380.d14.HL001","X380.d14.HL002","X380.d14.HL003","X380.d14.HR001","X380.d14.HR002","X380.d14.HR003","X380.1202.CL001","X380.1202.CL002","X380.1202.CL003","X380.1202.CR001","X380.1202.CR002","X380.1202.CR003","X380.1202.HL001","X380.1202.HL002","X380.1202.HL003","X380.1402.CL001","X380.1402.CL002","X380.1402.CL003","X380.1402.CR001","X380.1402.CR002","X380.1402.CR003","X380.1402.HL001","X380.1402.HL002","X380.1402.HL003","X380.1402.HR001","X380.1402.HR002","X380.1402.HR003","PBQC1","PBQC10","PBQC2","PBQC3","PBQC4","PBQC5","PBQC6","PBQC7","PBQC8","PBQC9","isotopes","adduct","pcgroup"
"110",139.092395790905,139.091145346368,139.120152269731,79.574,78.222,91.068,88,4,6,4,4,4,5,5,4,6,6,4,5,6,3,6,6,9,66481.9673284292,94857.3481855038,86131.0123168945,92230.5114546194,73887.9993816348,56373.7332285276,85417.2239562151,118774.570910645,114856.135916602,77022.0486073895,106276.041316223,124794.176461569,97643.9271183687,93691.6286475848,70219.6747080796,64527.6685040283,75646.2998422852,67986.8941057626,70906.6528999232,88989.8001017906,132505.731669527,99835.2393262544,61464.7579041518,82045.7668185721,108562.37018689,81538.5464012179,80038.9190749826,80584.2285520924,128438.14452963,135765.020998793,106217.806829325,108744.555873782,162489.87233123,165424.091605085,62281.4734537772,102205.771366186,78942.7675331421,66844.2887182025,155839.279801331,87287.874765939,130208.426433447,101790.222683794,101206.813287689,172290.267641659,126113.174165161,81025.130022583,141310.597848869,68040.4009577637,93192.6149532582,84436.1422443773,70535.4619646912,105960.06517363,116521.989206741,144718.384358083,112598.635896137,84468.7905988533,154994.393550223,165834.504893547,81464.5464073746,102281.897183677,67546.1350472856,73937.5172143229,75760.9158918575,305150.834519867,62546.4398317005,50899.0363406677,78429.7608796308,106020.900937953,83894.2108865518,62015.9063884484,118592.772565534,66648.5771782351,114963.470695939,89377.2912581522,102959.075684393,94121.6747543156,154739.307714362,120066.318584758,115561.950004728,87371.1323672485,96661.4324310766,86145.5280137634,86822.8583373713,110622.338547033,81475.5591564143,120194.196086914,107541.794164429,130698.435125668,108922.953762924,128487.775734175,124458.728253257,130325.730680649,93272.0695806274,116473.654844971,112317.303150942,108546.596429047,125089.456639232,99697.3207187859,101929.046645225,89964.2224881394,93778.6973092101,"[10][M+1]+","","37"
"111",139.963136120344,139.961831682693,139.964079084499,882.963,875.713,886.452,65,2,1,5,3,3,3,4,5,4,5,3,5,4,3,4,4,7,313085.33859809,302105.379184545,140686.637108637,131238.172109528,96417.7150756612,366338.224877502,312705.291248398,327863.321419158,334547.346114547,371268.156486747,342476.675561395,194758.936165736,197384.745381192,292633.703548177,300924.002925278,401596.10750101,259655.516039612,335818.956201759,298779.32484587,95272.7594797129,309169.596685697,86522.5565754487,326203.935371867,249911.906672299,126759.992584816,147980.98284831,191764.887891809,359250.297934563,306283.376448442,81401.2949925967,287232.919347415,290786.605751269,71026.2382179922,190787.898424748,306624.185911673,286329.027519737,274226.804029779,355190.377778002,107034.485758425,295025.717605,105176.092587353,305390.792358978,338425.442939995,160946.272153905,295949.937956702,289863.792380664,270923.617348754,306826.546586916,299974.341640515,78222.7550103667,307021.526058263,104477.939087685,197254.718048795,294484.697951944,75601.331483461,399765.316130264,194313.017840628,274445.494018386,180644.58942111,95313.5800916094,112682.797325881,246014.855695434,353868.976650791,211865.850352841,329714.370886316,365159.990807059,320376.904301677,134360.019755636,304040.046869588,363131.360024595,226298.153386104,316563.041222227,149271.652956143,136346.776198859,171144.260406026,215356.356307688,336572.643367496,265803.720399658,272131.175227573,303044.523569884,145487.114544945,186107.623840759,312012.220209838,257352.481445374,381129.603032043,283691.812947362,321940.248379468,287131.670550381,301067.361465534,208028.091589209,272330.21559761,109669.491257474,434058.918692277,156402.365835561,235607.290761352,256843.71062384,355218.711469974,324949.326859551,387553.573394494,322684.49284753,381279.547903302,"","[M+H+HCOOH]+ 92.9567","33"
"112",140.067289334763,140.066377567972,140.068543340066,44.202,43.227,45.792,39,3,3,1,3,2,4,4,0,0,2,2,2,4,1,2,2,4,765708.500297164,543821.226308968,791361.135394043,1120257.21084296,1019160.62119692,675856.665122035,656678.25938589,556318.452583832,955638.515911336,475879.560308394,662196.098016083,611589.271693012,970754.96843699,1110777.84436702,647742.205071473,649515.681299138,935650.761013091,488442.565601693,645239.601720836,870342.463349799,752837.316649037,743303.586579186,598298.35869056,747171.909067291,1124689.71831595,696538.112874215,566394.791447933,540262.451605124,748925.749560047,1510429.21984409,625724.25542334,602442.375314164,847368.88238258,877767.1980799,690757.632179478,933132.565194681,836496.406674805,562117.598661373,717881.688660658,779496.968113444,1146029.26238452,654680.965181208,647779.390435724,880361.205815909,797410.835714355,522718.747871317,1363057.98460231,734887.321561404,698388.31960409,1129897.23615231,559126.100780283,740419.838536947,659811.802193734,830324.791661362,1083171.87649571,453549.8996999,563908.8056185,842673.074212125,703000.358834961,940873.783865926,647149.783009352,898070.505038062,769657.121750963,1354048.69867638,736470.086926096,681570.839180476,381368.868347042,922661.076056445,810522.520661302,618914.527419543,815906.050808204,682635.32053141,870272.811495145,1537806.24573108,896794.194040198,778237.891090389,718590.651704994,804449.847814198,703306.313291095,951494.296539192,953622.967301098,785692.317476657,874984.606530129,909549.988114505,706792.639970105,580083.452847136,829857.318249176,808170.355884264,774725.908822408,843337.643147949,602449.184670627,1288487.43247227,678904.879153286,904978.880811154,952170.92024437,932955.950947015,959984.778669255,769156.466778922,748604.720379766,733875.762615858,730277.946192284,"[9][M+2]+","","4"
"113",140.068288390396,140.066051347658,140.069703304405,816.787,807.793,828.419,43,2,4,0,2,2,4,3,2,3,3,3,5,2,1,1,2,4,80031.3101662083,117665.606221116,159294.537532155,212782.444029806,424262.040699115,90574.6842179868,100442.390932038,113962.911423521,125140.876097931,129650.509154279,229390.945943726,208746.867781113,177068.791747916,145168.101200899,107652.774747505,122456.930042293,105538.391418533,119729.931655049,155790.191742535,582541.933827374,228651.068983721,368684.275186859,108011.400093981,135939.512486679,233751.396264383,250062.100186047,167178.965579525,140881.432114682,103346.256896344,322604.856009604,161924.19224411,105680.577277774,283324.433228471,175635.370028546,110611.334918619,145717.256886846,104424.015847555,115346.369135559,244311.612404276,86347.4059032678,430521.249973894,173911.916982658,133776.835968184,281812.666804314,148828.427354468,101698.411999209,185397.207505748,99879.885597448,93778.0365689001,426908.015561106,107481.515497223,221607.964718866,197468.974450602,158857.167914013,370205.404122363,128742.001481927,199271.215259923,177268.728187753,161791.65695734,296555.683675216,243235.193753047,126823.314148131,113290.245885852,124638.391097477,233460.652785957,172180.353064614,146444.683976626,337580.069972738,206860.068008316,162496.917992652,107166.656833906,100765.364233602,222959.90238978,1338969.79542242,203758.981973527,171799.429245478,130198.253662619,193555.663902351,94102.8253481136,138021.772685258,196989.061787441,168690.779822057,113057.043963442,155972.901207442,117661.710129883,146249.632992945,208204.107620123,137432.659846957,113569.775278354,220388.603212364,105751.23456923,418265.178250356,144294.72469493,224548.919999695,190562.796508942,240789.855752283,176808.428226562,171893.799938075,130694.265231855,135751.171585676,117468.313899598,"","","16"
"114",140.903028700413,140.901398600548,140.904213811718,42.755,41.853,44.316,94,6,6,4,5,6,6,6,5,5,6,4,6,5,2,6,6,10,66419.7568889016,61053.3726486242,90895.2503858259,86715.1636998258,142430.298227983,61187.9888292271,52755.9142394576,73005.7851152631,81112.2812767876,62747.625134184,118715.034790712,88171.1108552908,99104.9149116028,61804.7042682387,65136.5144118269,82277.6275680542,66205.9108081352,59354.2629441342,70789.5787022202,96059.1011985085,70777.6040825147,96109.1438171387,66867.3101278494,75594.5229832943,87162.6996519531,90448.7488824204,103022.364838487,67817.5412659714,61961.7355624385,73815.2820414429,61282.8327600167,55070.8242141401,78738.4946850281,93666.9169885184,49221.7760087891,88587.9641625828,90156.3150319953,41292.1569126095,104320.269897184,62519.5121369167,110355.490031929,62554.8789092054,63373.1317289124,73677.058444525,59092.4874757839,43572.6322448508,98943.3877456055,68625.4204958496,62487.3903109619,95762.9750893633,42107.4877324101,85764.7451335112,88112.859192749,80015.0071520098,90687.8629665446,56112.4213359486,97195.042899231,77193.9597260742,75980.804152007,87827.8323285267,53600.087911278,93974.4836015625,43061.6424205246,7400.19635714235,75594.9945255384,61776.1403940873,65976.0766129612,108560.632326637,64362.8466592787,60556.2667804458,101639.910263458,57506.1287084961,81878.8344997366,105182.426721283,91328.9772268838,64562.79740625,60276.3807688599,85585.6745814228,40104.1113955688,79046.4416712197,75041.431236584,79219.7993565045,57800.3668597699,70622.8094623136,47573.9467845237,56911.8939056396,59914.5818942871,51542.1347788225,49695.8555897886,78775.0419666294,54571.1948008219,109674.409746094,69927.4148146519,97892.739984436,96996.5546061401,98413.1348482307,82053.111160226,68240.6812320286,69127.1596579072,66142.4194931955,69503.7164824428,"","[M+K]+ 101.943 [M+H+Na]2+ 257.812","4"
"115",141.005914909023,141.003779511728,141.00815736101,40.801,39.87,42.258,85,5,6,3,5,6,4,6,6,4,4,3,4,6,2,6,6,9,367182.143478792,501453.897513151,449500.380743546,474646.099135143,567196.373261556,367017.238490855,346722.779149099,548380.455907169,470760.258723251,343895.781143815,595081.508644159,483088.892423184,551616.251561056,327338.642720372,447216.792052551,403270.291534416,414784.190710608,298433.484130371,501814.397452932,525222.00009272,584759.633085502,568512.629762173,385916.872250942,432227.752407493,379174.88366166,467621.89819812,547691.706665509,357647.151913938,430594.583890599,540673.683971779,399542.455587115,285515.811080078,512412.39641139,461312.21552624,322942.984887784,443294.813672418,564828.293040094,390670.720661133,501427.22574377,391292.644736739,569811.231304558,408800.953481276,414842.322591637,436736.070816586,441305.609826446,355405.198090631,556593.929104353,391267.23014684,366351.335444591,574347.906727509,574045.834134985,485580.073506441,614963.174398334,615305.801007262,613363.541166051,410888.122706543,538293.096456775,583073.82136685,388078.723059257,423841.778557111,593921.88011499,451955.471780263,464886.432557707,517721.82285098,501033.927856265,468854.330683228,406673.693917861,523212.307188282,521366.514677083,484139.497418753,484464.821392212,379828.18933,518481.019030327,768696.779694412,544858.491030708,395622.171926595,478923.389655627,538761.028848603,425168.857213097,452485.50572409,424429.319280013,486718.799054719,330761.057211543,464464.030272763,423489.80066305,420930.069141664,592871.761331656,373906.428252808,455965.882433118,499412.284787299,380556.710436767,619213.222375408,425710.206169868,559967.855637721,552015.479835327,546322.87533084,559040.95615875,458355.044922519,446323.377137329,424592.956764021,406015.319668208,"","","74"
"116",141.06448793136,141.06290691221,141.068438415758,47.64,44.712,48.711,21,1,1,0,2,1,3,1,1,0,1,1,1,3,1,1,0,3,85516.2146891245,71330.591060714,64737.0746788737,110565.204633856,110351.826890089,73299.5851168009,81322.0972277157,62899.6946376859,94050.0551126855,68059.263257758,82951.5249175279,80310.9450184225,118688.863406847,105270.438976074,81130.3119782133,79495.4913218336,92470.1093236294,65878.3566816322,77741.4310289904,94789.5047003252,80869.842494355,86638.9311246138,74908.8225479614,76970.686387887,107033.507481194,70406.8338155622,82989.8123233872,72461.8121365607,57276.8456356201,121107.204298692,74835.429380799,76334.0157718442,92081.7405926994,95408.1373627659,76033.5127813686,97030.4435759885,69913.4172700084,76475.9293490507,89611.5684967285,81204.8360089292,124685.959948708,83444.7806114225,78879.7757234675,96762.9479468745,88747.0748857412,66556.8475624562,90793.630250607,81091.1248618446,81725.2008389167,120575.879143275,87724.7766788703,91778.2468369794,77908.4094409621,77640.8467845703,109688.451191349,60658.7723680649,81540.2311147443,97940.6195134446,54001.0468027344,99163.05638791,95357.3716828481,96686.5423582023,88182.1582990116,114498.759239294,92322.6681670405,47937.6857392421,64915.173194667,101745.259167689,90786.565718526,70140.5732215192,86038.9610371867,43922.6173504729,104047.707803172,151506.67820012,98025.4177322675,72008.892602696,88626.3757468678,91788.7032584565,55155.7817198695,99569.2857196702,99171.4363450337,95316.5088893553,88964.1040452984,105623.975864137,50837.6328077916,73623.6322306124,91215.7593138717,79906.6985961772,81335.3829146728,95981.9297202106,71817.2706578033,108142.473096619,79524.2070727677,105117.178676551,77551.4388968912,104105.830128387,115594.037191037,89952.0796007613,94982.0356372957,55820.5384558499,87925.6885345496,"[9][M+3]+","","4"
"117",141.957599829591,141.956629358773,141.958151624323,882.522,856.542,885.033,87,5,4,5,5,6,4,6,5,5,6,5,6,4,2,5,5,9,6325506.38065519,4149830.21746987,2705447.35915021,2556964.98898142,2744976.92689872,6543254.26780886,5649028.83393778,5775924.21614396,6187478.27215975,6539825.27754056,6085787.66709417,4154881.45955377,3837314.85113129,6089655.54139569,6209302.30955441,7633947.21218855,5443134.48631399,6738479.16021301,7062037.55533512,1714671.31036481,6270841.582553,1709750.96620288,6552106.81803409,4408493.08323001,2221195.54353027,3134718.1870537,4132479.10538789,7100401.13790043,6272996.89040807,2329310.84875401,5580394.59478751,5980153.02342441,2101825.73327884,3045176.71044069,5903100.50274106,4867913.91157492,5870659.63979754,6632183.35383096,2006378.69408006,6111668.95955471,2974019.02728179,5817468.0105971,6408625.12457154,2486228.69664553,5268670.29179273,5511136.67321638,4876149.15309335,6052398.41071855,5802531.30181474,2250435.36948812,5894898.00333054,2856935.11921817,3841867.77085035,5384588.47313396,1830931.44169834,6464679.63944462,3374770.84127316,5597307.49717338,3394827.86452796,2148650.79341847,2639215.2024427,4501099.51254965,6777994.37770577,4837902.78948327,6356873.80147807,6928833.73990435,6001366.90171614,2390370.22843003,5843547.92001517,6857966.5146469,4111801.20473114,6125508.40336243,3458139.87965816,3885739.57877275,2962149.09105916,4018199.28602694,6012705.28670438,6012919.12009767,5713599.51597885,5469166.45888122,3128621.86889397,3643374.01481597,6323328.72455857,5282733.01210415,6769206.41462008,4865083.45312638,6031831.47032622,4526042.52779648,5703856.55769265,4428813.82612169,5183636.93094143,2814705.4473185,7262161.25486112,2745464.06489905,4328574.42733231,4708597.43455273,6990609.90403568,5850697.16844113,7046426.74366406,6089764.80939336,4819920.28521974,"[11][M]+","","33"
"118",142.007640343992,142.005361498351,142.01001561774,40.8025,40.198,48.63,30,2,3,2,3,2,2,2,1,2,2,1,1,0,1,2,1,3,75394.1146690071,89475.9109723371,82441.6549600243,81215.4933529737,83590.5620714722,64194.6482596707,64308.2559658361,94385.7827975615,83521.7540248088,65467.9732003327,99772.1620052083,71608.1436391765,93300.8055174176,72318.9802387291,83440.9478001446,67372.4136383317,66040.1855168523,63308.6085948713,85185.1383831864,90993.3942127404,100168.145361573,93489.0319999202,68221.8183614427,79090.5357209716,80347.7351623645,70904.3883081345,95318.6656381978,66347.4291170151,72849.2726372528,105112.05668882,64278.3989481219,62723.6419864513,100099.384176151,82431.9330333333,54947.6020913433,58452.3979123786,97011.5861954149,70978.8550325,89039.8496555383,61434.0809324291,98134.3450072798,68834.0615395058,67947.5147716371,67348.0830410734,70983.0747798685,62996.4998736945,80760.7940530126,74914.5879830202,78639.0750696708,63014.2235554362,101973.875070517,78483.6091859475,101655.234063651,104660.801958441,96959.7122506306,76437.1423342767,92076.8934555244,98551.1171245606,76634.6877684937,75295.3307534555,101547.499451698,78393.4202373713,77766.8852871351,76218.2002012695,82675.4012447896,83204.4949839605,71322.6855915664,91125.0990976008,90393.0521085066,79613.6382880707,84869.0852908168,65330.1603863593,86575.60438098,163409.523536424,68766.3718849954,78867.442434768,85088.2299308696,91686.4912633262,75159.555439156,83180.6183549479,85967.5986736591,82437.1422908451,67691.8817009044,85749.8224954892,74716.9124546475,74879.6077497944,100011.84772037,67212.918260933,48097.9278551291,86922.8576987257,65328.3939138562,99924.3740058281,84299.8443187068,95866.9976777778,98676.3120166979,94274.605499676,89427.8261415441,79076.7697409668,82962.66857901,82205.8933957129,80661.5837675705,"","[M+H]+ 140.996","74"
"119",142.960320442704,142.95973756385,142.960917646001,883.064,877.201,886.5,57,2,1,4,3,4,2,2,5,4,4,1,5,3,2,4,4,7,309613.698345335,313698.985099168,219663.912039481,135269.826032668,96412.5171874209,359344.855125451,337801.709781337,328996.059190207,306993.991057393,281304.255420651,311124.349512238,209393.50805229,204805.886518047,299373.692298973,333581.086616944,427987.03572159,243408.947665871,339526.848313692,376775.061642697,98207.645085658,338097.284495354,86399.1156522464,359821.826006806,307289.315554941,128714.826066659,155176.990389669,211874.574693603,415199.216378754,298321.128369925,83616.0960457596,315245.942926623,316149.846535897,71574.5955591662,212627.312078003,303780.752715884,283901.436100178,299177.906540889,382562.939751276,114084.886911164,309840.107336879,104343.064896937,320547.645503332,300801.050862983,162328.304035529,292631.573365785,284913.807164463,264879.834411635,319725.822794873,312654.679920726,80904.8211917692,316593.637611212,105568.984886631,164213.013076058,293774.315556227,75710.9205869883,350156.046756415,167034.482955876,240118.039296805,177851.447977284,97572.9775159656,117864.613119131,244331.506425493,403939.084766538,233938.93595423,364440.276175786,353057.050147459,333711.048427962,134291.028913501,278217.345510092,366103.624871876,255584.67053379,339603.752536476,193945.702259146,139361.359544511,171744.366750919,165459.299525116,357953.630538216,335547.286461371,309414.568920464,297922.070668488,147862.11937644,159663.781867631,322805.569469705,280012.130509335,362821.742567493,257894.930316876,291012.575102817,289756.706966146,305266.910042496,173722.978382968,279538.616114,114036.318156902,421279.781391453,171864.091531066,212989.891137983,295847.855436839,314990.842546465,330518.936886505,350113.034108878,364043.980786773,393577.466510151,"[11][M+1]+","","33"
"120",143.007036255398,143.001249434257,143.00996526406,47.636,36.763,51.436,63,4,4,5,5,2,3,5,4,3,4,2,3,3,3,3,4,6,111679.727973733,271749.642814058,98145.7541059245,91613.6034945312,316897.445921048,117211.176038644,110517.050056852,272568.138970324,254851.385681747,118981.980546374,138053.642777243,248380.905820739,151163.147575472,105129.358830823,107567.712485005,145258.641668921,106812.40138739,123523.264205607,195732.625949288,259197.364858933,290481.059024176,259198.971042753,112377.936404166,122182.123665441,228038.204226475,227795.706875144,268980.450906595,207239.420679921,99903.8461436768,272555.42467957,112647.528283386,196131.160777826,240461.854058861,241350.442670632,107883.349699677,153958.016522156,283709.367787735,130875.334767982,252624.002968303,114108.199732025,284195.847522607,218623.317771572,121409.538562576,228138.71636137,136323.106257602,121046.733176758,133670.089047867,106336.803736508,240904.480965386,279985.238827228,174235.001875244,87145.279783373,160726.679856834,306286.320738556,277010.795595594,134810.653308952,263573.435986893,135788.149406771,197558.156265747,215092.233710205,93330.1285599815,150233.857134121,142521.181694824,259600.399087949,198171.888659994,255590.050448405,212300.098670117,267146.692004523,269076.142629879,182675.251167747,249458.329871995,93409.5057813361,251916.220220618,374915.219682339,270508.927017311,59390.3677020996,131139.366381215,147334.738281025,138331.310764542,242539.849023482,176122.664956593,207523.08289876,107483.816715881,248864.003680127,134413.381154219,110365.097279364,276721.165930282,208208.264832025,113763.702337708,262875.874193714,111995.921941697,291793.657553537,255091.937627106,273610.864933765,168828.882341019,122722.286789917,178127.400567326,253459.106902445,175568.88890636,137779.438193359,140183.843979367,"","","4"
"121",143.071494343615,143.070500531701,143.072882397902,259.455,258.47,259.947,65,5,4,2,1,5,0,4,4,6,6,4,4,3,1,3,5,8,153008.831743534,172392.955105171,145481.559705625,157379.803351898,100434.476126738,135832.63089125,150248.15487914,122526.898825378,230400.714819711,95042.4346289064,139998.399702318,151512.548264465,158907.35458327,172665.839741142,135621.292198821,111288.012653739,138628.309848069,138120.96397125,129751.568162725,137226.433173549,166439.686347381,182248.341213586,127052.148896775,115275.077747687,135590.380100616,147194.772766846,93335.2218340955,118088.360964477,174313.985511075,160779.256269479,140298.106286563,128780.434766449,151346.129389392,162401.640491639,133288.324521684,135539.871425267,176289.60137674,112351.340458167,146840.219818252,149144.855774614,135494.895081644,140766.625236239,116547.194342541,144486.141078696,221843.695239562,110615.899268217,184456.004570291,186695.019461094,138710.248902789,163053.842337833,181194.126281597,180904.203024002,124430.64317394,189232.467406856,115428.269730835,129223.416174702,165568.767867737,267120.2238863,107111.86527502,126774.48501219,181045.560597476,116141.579482389,129770.241387944,422358.365626454,118369.754817858,99916.1417992584,156039.678158203,175501.240112093,167564.890332031,115338.408852045,123688.266623941,138456.70573603,147578.756461271,140872.032980878,138940.081109021,142949.167888,206865.057640933,165178.738105391,214526.512582281,148252.927900055,190096.055088238,165080.731273906,118098.307951486,105508.17973409,111181.768005901,169460.499593195,185649.996890259,181465.824170622,153953.840203944,166838.607470016,219205.06214016,153656.092741615,165271.511846655,157462.192676376,153083.789300333,158906.408184648,182002.148905644,157411.759176621,154728.432308471,156008.56784638,151717.563646534,"","","14"
"122",143.07997838669,143.078830289076,143.081080391746,47.572,45.064,49.105,19,1,1,0,2,1,3,0,1,2,3,1,0,1,0,0,3,0,61319.5689879986,62225.8818330974,82845.2648405372,85089.0353660807,73972.9125969964,60449.0806283529,72180.3497937513,55829.9761815401,73704.755258606,53684.0851356162,56028.8939673157,75949.2622118819,85774.1352519411,82315.8766968515,60529.097194084,67622.274120489,60595.7402839861,63614.0066710532,68209.357195959,77920.3308207326,92772.7974343761,88646.5885936805,63462.4411299637,61037.4109004397,80039.606741509,96413.0187407704,66348.3235527246,68674.3538610593,80702.2778340076,79997.1678934506,62354.3378984576,67206.6819859075,87887.2517735677,68765.780353459,64060.3046036514,69791.2991811002,79945.4738252387,67357.8171066576,88439.9958418912,67235.9525402417,99623.3092821758,69786.7456807454,58093.6779928476,82277.5675217842,79182.1094185142,61878.9190760296,117857.743054687,71165.6729113884,66138.6700844597,85449.9809209149,88438.8301809608,80904.2088424351,63215.5353810656,74728.0124364729,110379.61607798,55693.3480041809,76193.5306781475,71718.9529402823,72246.3796077448,79380.5284705122,127321.800129988,73751.4538274137,71425.9168933764,132983.906130646,72661.0129225925,63045.5629485992,63051.6001785439,77586.8006402692,71297.1524069633,67467.1935691978,52686.4865192658,69197.3745398081,73023.9542679754,146761.795096139,77489.1076278626,71499.8891639451,74466.5203570791,72975.1252552097,78727.7907483413,74645.8714743472,82481.8656065663,77370.0992634539,51706.3194404749,77264.5161598005,71358.4682564946,58044.7537921143,74302.1431621781,68606.206148561,62001.0981945626,66609.5355480031,61515.4063334193,85751.3596290334,73225.9513067981,89795.4841754603,78790.2433817802,78243.804174523,98926.8247716274,76128.9398671539,77800.668890453,73232.6014496926,71427.0256069462,"","[M+H]+ 142.071","4"
"123",143.957301607926,143.956346445798,143.957860643934,886.986,878.719,892.387,15,1,0,1,0,2,0,0,1,0,2,3,0,1,1,0,1,2,244493.358315258,245438.09809521,202408.594588676,160510.937721855,82742.4686912018,193180.622751171,257081.571521651,248842.998845555,258288.037414021,263722.076790363,271005.507011922,203343.301706094,197465.813061059,258329.572992722,244597.314590619,278595.717258538,264636.925496325,246280.00857866,306083.185548808,130736.462435565,261178.426981699,120567.583495145,244745.088123788,245596.797565033,156942.022819385,121537.930433632,172826.072518847,269808.784573174,296006.803586588,87519.3027652444,253399.70950073,263587.017945478,84233.8129911847,233537.351219544,266939.75271622,240386.545152151,242923.589460331,252852.763358649,146037.796518687,230954.951860009,82924.1839904338,257989.566511075,248310.513104006,170330.642453701,243592.235374805,248326.336986933,232386.237645492,243722.111468895,242114.270603582,91925.3869955822,259298.32931193,136593.06149142,207048.876760346,246017.411797397,98911.5754305819,220320.317494507,183574.004723374,254025.941128834,187895.086657028,125172.092657093,146239.291874623,234174.488175892,264837.870767826,241898.768657312,277481.733901865,262512.728235082,266535.178673845,161444.042417781,259989.088314935,264165.874476283,231521.716179921,247468.333031847,185705.10802402,82330.320543971,178791.641248898,202870.711632862,252647.144549865,257551.128947168,245646.212902822,295810.917044777,172948.016325794,198328.375217288,249314.874035759,249669.43545812,257200.363272863,276274.418921197,256037.553602718,243138.016752934,245900.888227119,212529.851642852,259267.319901661,135751.160363193,272417.1688221,181137.555660695,181064.584936144,251702.266906391,280943.420250068,260347.478734231,258012.439360605,283831.937298321,338964.739823703,"[11][M+2]+","","33"
"124",144.046074349603,144.043667681309,144.047248079772,129.6595,128.523,135.771,78,3,4,5,5,3,3,4,6,6,6,3,4,5,2,5,5,9,143678.517158911,192232.972731864,198472.534309937,186636.080811708,167009.243293813,123829.91184163,127097.951673986,167459.933999349,174984.374972073,112881.510849775,158084.951620864,167206.575989658,202140.471330926,193263.657134001,162063.552244923,122083.887333313,175409.342659593,91088.8215178753,131796.760132813,131350.69093413,207792.181647769,128511.668799677,135578.933811071,185488.764849562,235087.942147259,170061.024795719,171778.325559793,161892.390421188,174694.587786472,200605.763680131,149379.997878184,132131.101580715,184006.573739546,186992.047675584,156487.104704011,180947.73886829,231102.189167648,130087.392507008,224748.794187683,226767.679772848,221066.827338701,161015.061031065,145428.000377056,173598.238463002,182692.671654637,122082.03714897,241402.288540039,159566.198486392,198186.359422267,210380.942650463,123012.762812268,188828.283734863,132905.41856731,160685.00665618,193674.732321142,117724.363482812,156145.53637386,176122.961972792,184345.957085355,214016.063713216,364922.204850046,152815.950562266,197735.63641925,1029118.440995,130923.977078346,122312.539719285,109952.168531771,160899.225685051,172129.139220751,108837.515000407,197078.429860304,179596.36297065,186934.047901644,272720.318655255,247163.525138316,212975.44761908,188362.880860807,180549.733738678,182267.400317566,209957.985045166,222066.06669902,227698.852497253,164857.14902167,216862.362353642,173618.467388428,166964.589694452,160357.571879941,146487.187008988,164235.944002232,148543.237035889,122149.655944147,200013.226993865,168740.657747681,189617.625743001,182188.240322723,200925.788955727,218757.563029141,170176.507720903,179457.189116695,167153.027827413,161543.07762736,"","","1029"
