"                  ","        9.98999977","        9.96999931","        9.94999981","        9.92999935","        9.90999985","        9.88999939","        9.86999989","        9.84999943","        9.82999992","        9.80999947","        9.78999996","        9.76999950","        9.75000000","        9.72999954","        9.71000004","        9.68999958","        9.67000008","        9.64999962","        9.63000011","        9.60999966","        9.59000015","        9.56999969","        9.55000019","        9.52999973","        9.51000023","        9.48999977","        9.46999931","        9.44999981","        9.42999935","        9.40999985","        9.38999939","        9.36999989","        9.34999943","        9.32999992","        9.30999947","        9.28999996","        9.26999950","        9.25000000","        9.22999954","        9.21000004","        9.18999958","        9.17000008","        9.14999962","        9.13000011","        9.10999966","        9.09000015","        9.06999969","        9.05000019","        9.02999973","        9.01000023","        8.98999977","        8.97000027","        8.94999981","        8.92999935","        8.90999985","        8.88999939","        8.86999989","        8.84999943","        8.82999992","        8.80999947","        8.78999996","        8.76999950","        8.75000000","        8.72999954","        8.71000004","        8.68999958","        8.67000008","        8.64999962","        8.63000011","        8.60999966","        8.59000015","        8.56999969","        8.55000019","        8.52999973","        8.51000023","        8.48999977","        8.47000027","        8.44999981","        8.42999935","        8.40999985","        8.38999939","        8.36999989","        8.34999943","        8.32999992","        8.30999947","        8.28999996","        8.26999950","        8.25000000","        8.22999954","        8.21000004","        8.18999958","        8.17000008","        8.14999962","        8.13000011","        8.10999966","        8.09000015","        8.06999969","        8.05000019","        8.02999973","        8.01000023","        7.98999977","        7.96999979","        7.94999981","        7.92999983","        7.90999985","        7.88999987","        7.86999989","        7.84999990","        7.82999992","        7.80999994","        7.78999996","        7.76999998","        7.75000000","        7.73000002","        7.71000004","        7.69000006","        7.66999960","        7.64999962","        7.62999964","        7.60999966","        7.58999968","        7.56999969","        7.54999971","        7.52999973","        7.50999975","        7.48999977","        7.46999979","        7.44999981","        7.42999983","        7.40999985","        7.38999987","        7.36999989","        7.34999990","        7.32999992","        7.30999994","        7.28999996","        7.26999998","        7.25000000","        7.23000002","        7.21000004","        7.19000006","        7.16999960","        7.14999962","        7.12999964","        7.10999966","        7.08999968","        7.06999969","        7.04999971","        7.02999973","        7.00999975","        6.98999977","        6.96999979","        6.94999981","        6.92999983","        6.90999985","        6.88999987","        6.86999989","        6.84999990","        6.82999992","        6.80999994","        6.78999996","        6.76999998","        6.75000000","        6.73000002","        6.71000004","        6.69000006","        6.67000008","        6.64999962","        6.62999964","        6.60999966","        6.58999968","        6.56999969","        6.54999971","        6.52999973","        6.50999975","        6.48999977","        6.46999979","        6.44999981","        6.42999983","        6.40999985","        6.38999987","        6.36999989","        6.34999990","        6.32999992","        6.30999994","        6.28999996","        6.26999998","        6.25000000","        6.23000002","        6.21000004","        6.19000006","        6.17000008","        6.14999962","        6.12999964","        6.10999966","        6.08999968","        6.06999969","        6.04999971","        6.02999973","        6.00999975","        5.98999977","        5.96999979","        5.94999981","        5.92999983","        5.90999985","        5.88999987","        5.86999989","        5.84999990","        5.82999992","        5.80999994","        5.78999996","        5.76999998","        5.75000000","        5.73000002","        5.71000004","        5.69000006","        5.67000008","        5.65000010","        5.62999964","        5.60999966","        5.58999968","        5.56999969","        5.54999971","        5.52999973","        5.50999975","        5.48999977","        5.46999979","        5.44999981","        5.42999983","        5.40999985","        5.38999987","        5.36999989","        5.34999990","        5.32999992","        5.30999994","        5.28999996","        5.26999998","        5.25000000","        5.23000002","        5.21000004","        5.19000006","        5.17000008","        5.15000010","        5.13000011","        5.10999966","        5.08999968","        5.06999969","        5.04999971","        5.02999973","        5.00999975","        4.98999977","        4.96999979","        4.94999981","        4.92999983","        4.90999985","        4.88999987","        4.86999989","        4.84999990","        4.82999992","        4.80999994","        4.78999996","        4.76999998","        4.75000000","        4.73000002","        4.71000004","        4.69000006","        4.67000008","        4.65000010","        4.63000011","        4.60999966","        4.58999968","        4.56999969","        4.54999971","        4.52999973","        4.50999975","        4.48999977","        4.46999979","        4.44999981","        4.42999983","        4.40999985","        4.38999987","        4.36999989","        4.34999990","        4.32999992","        4.30999994","        4.28999996","        4.26999998","        4.25000000","        4.23000002","        4.21000004","        4.19000006","        4.17000008","        4.15000010","        4.13000011","        4.11000013","        4.08999968","        4.06999969","        4.04999971","        4.02999973","        4.00999975","        3.99000001","        3.96999979","        3.94999981","        3.92999983","        3.90999985","        3.88999987","        3.86999989","        3.84999990","        3.82999992","        3.80999994","        3.78999996","        3.76999998","        3.75000000","        3.73000002","        3.70999980","        3.68999982","        3.66999984","        3.64999986","        3.62999988","        3.60999990","        3.58999991","        3.56999993","        3.54999995","        3.52999997","        3.50999999","        3.49000001","        3.47000003","        3.44999981","        3.42999983","        3.40999985","        3.38999987","        3.36999989","        3.34999990","        3.32999992","        3.30999994","        3.28999996","        3.26999998","        3.25000000","        3.23000002","        3.21000004","        3.18999982","        3.16999984","        3.14999986","        3.12999988","        3.10999990","        3.08999991","        3.06999993","        3.04999995","        3.02999997","        3.00999999","        2.99000001","        2.97000003","        2.94999981","        2.92999983","        2.90999985","        2.88999987","        2.86999989","        2.84999990","        2.82999992","        2.80999994","        2.78999996","        2.76999998","        2.75000000","        2.73000002","        2.71000004","        2.68999982","        2.66999984","        2.64999986","        2.62999988","        2.60999990","        2.58999991","        2.56999993","        2.54999995","        2.52999997","        2.50999999","        2.49000001","        2.47000003","        2.45000005","        2.42999983","        2.40999985","        2.38999987","        2.36999989","        2.34999990","        2.32999992","        2.30999994","        2.28999996","        2.26999998","        2.25000000","        2.23000002","        2.21000004","        2.19000006","        2.16999984","        2.14999986","        2.12999988","        2.10999990","        2.08999991","        2.06999993","        2.04999995","        2.02999997","        2.00999999","        1.99000001","        1.96999991","        1.94999993","        1.92999995","        1.90999997","        1.88999999","        1.87000000","        1.84999990","        1.82999992","        1.80999994","        1.78999996","        1.76999998","        1.75000000","        1.72999990","        1.70999992","        1.68999994","        1.66999996","        1.64999998","        1.63000000","        1.61000001","        1.58999991","        1.56999993","        1.54999995","        1.52999997","        1.50999999","        1.49000001","        1.46999991","        1.44999993","        1.42999995","        1.40999997","        1.38999999","        1.37000000","        1.34999990","        1.32999992","        1.30999994","        1.28999996","        1.26999998","        1.25000000","        1.23000002","        1.20999992","        1.18999994","        1.16999996","        1.14999998","        1.13000000","        1.11000001","        1.08999991","        1.06999993","        1.04999995","        1.02999997","        1.00999999","        0.98999995","        0.96999997","        0.94999999","        0.92999995","        0.90999997","        0.88999999","        0.87000000","        0.84999996","        0.82999998","        0.81000000","        0.78999996","        0.76999998","        0.75000000","        0.72999996","        0.70999998","        0.69000000","        0.66999996","        0.64999998","        0.63000000","        0.60999995","        0.58999997","        0.56999999","        0.54999995","        0.52999997","        0.50999999","        0.48999998","        0.46999997","        0.44999999","        0.42999998","        0.41000000","        0.38999999","        0.36999997","        0.34999999","        0.32999998","        0.31000000","        0.28999999","        0.26999998","        0.24999999","        0.22999999","        0.20999999","        0.19000000","        0.16999999","        0.14999999","        0.13000000","        0.10999999","        0.08999999","        0.06999999","        0.04999999","        0.02999999","        0.00999999"
"1000-0902-CL001_1_1",     395137.03206802,     386592.63492323,     366472.37026605,     378338.32431550,     384984.50193925,     351178.05588019,     382279.92800547,     394279.36569234,     390964.80312515,     370282.83184429,     375542.66300957,     371081.98622305,     365092.24970279,     393112.12299713,     383264.51819174,     390566.51424755,     397896.25558086,     376477.64445184,     374692.71675773,     365435.40461770,     387027.26509629,     371756.77461943,     370576.50803437,     396011.37977550,     438788.35171398,     444125.38236888,     395708.96206335,     365338.28311946,     395282.44356495,     397427.26879373,     419385.49881243,     431372.18024572,     540163.53839291,    1643601.58052611,    1655819.55685919,     499690.52725208,     419364.64383627,     617911.79668448,     375416.48597997,     381797.75183341,     396576.89074106,     416237.22932261,     401893.79035369,     405552.74380480,     485096.58313282,     437105.12891119,     435182.98897968,     428257.67140222,     570097.81162361,     571689.04592973,     725458.01000441,    3800788.61781930,    3556976.62372820,     572258.39512838,     465541.12675394,     460615.77440705,     699904.76876614,     622975.57777040,    1422518.82760513,     854748.96320315,     403099.01096083,     592810.79820338,     463047.94163761,     381758.50351176,     466650.47974847,     810830.73443985,    1035041.96282203,     398579.44447309,     458697.70273389,     632945.90053259,    1095832.60561760,     615007.65260406,     832266.61139694,     575986.79685536,     403973.28566772,     531054.69621473,     804157.69679649,     780930.26297913,     424696.46669775,     415540.58247517,     450681.40374231,     486647.66473431,     491366.98346111,     547544.51962496,     513616.21159577,     496226.89653377,     443195.68100435,     408955.80692801,     473506.55177525,     554313.83887505,    2420162.30636310,    1102931.23683564,    1624122.08233477,    1990088.73607589,    2754678.51541054,    1171444.17669250,     560915.71954220,     623404.83579335,     597925.20945480,     590826.56912498,     886135.45592065,    1044050.43558303,     561989.80732177,     488467.56864389,     499970.41749122,     604795.82946743,     582291.67749199,    1269165.89993088,     717193.96770349,     611378.02655263,     590318.59043280,     578793.14187849,     550564.22162649,     632975.98136389,     777567.07547668,    1294942.17246137,     721084.54261181,     684537.24813271,     668934.15894410,     614877.85745338,     698805.61909856,     695064.10019727,     525437.04533926,     468450.59181404,     605393.73022915,     480292.28594827,     487589.97745486,     519697.31707703,    1168260.94062151,     686473.82078017,    2545236.25618195,    1152122.97883209,    1335285.50379598,     900464.52808940,     677037.70899056,     995018.82773501,     962817.80662046,     777850.40532769,     804528.75765411,     618950.09724472,     906031.05511093,     523715.33030931,     583588.12360970,    1002272.37441770,    1133041.29220592,     753160.16217986,     605072.11380823,     891298.04323637,     742352.91708059,     613980.45662943,     561118.25984285,     492782.19335252,     488090.13712727,     484871.82929665,     453585.62918466,     471684.21743100,     475775.85920722,     490824.24306890,     451939.67580827,     449149.28194699,     449168.72534895,     579062.54308263,     572786.86521510,     674278.49230155,     759850.27928442,     799832.92174277,     801017.65674925,     581478.57086044,     724104.85436903,     707861.19103374,     820610.89144558,     700443.15038576,     642042.93876827,     522993.94515560,     500590.32589975,     545554.05493312,     637695.15077279,     702462.23660865,     725293.76078326,     731789.22000633,     779765.47066169,     861258.07737998,     524757.49108127,     595666.16653324,     612152.24462396,     890757.31167206,     922268.49450001,     755620.84639485,     748229.50194784,     754524.67682098,    1205408.03069799,   10273632.03973147,   48416509.14145292,   60236232.33925679,    7422358.85656005,    4890161.25577698,     698110.05367788,     629799.60788904,     745777.19856723,    1053391.64223732,    1204965.64796130,     569985.58857638,     410851.40909769,     446405.69041594,     445983.68779831,     397285.85145647,     405465.23501241,     386899.03739034,     410292.47055026,     498263.59172979,     562077.44922665,     559188.31084934,     555808.12177995,     769987.44998022,     615346.46194200,     514484.66519854,     596516.69417836,     881048.11196570,    1887676.50162627,   33354128.69986392,   36510185.76703502,    2343829.80817934,    1827093.68194234,    1053562.36052095,     970309.28578905,    1161916.07877155,    1324966.37741364,    1338586.90494176,    2097983.09523913,    5113712.84398037,   16169894.22497003,   34996995.44460475,   32926170.90219511,    8966572.66622690,    4335299.90352436,    2814169.57378356,    1573397.08714452,    1084181.99452328,     671835.61489881,     556384.30559284,     711454.13538515,     822598.20388371,     587516.56329226,     711152.51271782,     620878.57643951,     402738.44116808,     404395.55840301,     437735.65853143,     393412.39505885,     412051.89162820,     389769.82030232,     367434.23487981,     341819.88137254,     347675.83965342,     401776.16581579,     763497.91726572,     419724.51056649,     367964.72025940,     348119.18456950,     355096.46500334,     366562.21034189,     366118.60290314,     398264.83278270,     405724.37013397,     435631.18879927,     470331.12744150,     605140.43251692,     781409.04897780,     727484.72963946,     678543.18445125,     755145.81065597,     708095.45559896,     832678.69552245,    1642903.99374904,    2230855.50217371,    5646684.67823108,   10191967.91725282,    5183026.31867818,    3740830.98874842,    5955920.58545686,    3199912.53028143,    3210210.26420347,    3838976.66724571,    8957230.09124390,    6764980.81619353,    5994797.66728310,    4946823.40542068,    5053775.62819452,    4764087.06116710,    3860800.48640893,    3632640.20641342,    4365711.74352313,    4150916.80949585,    4711557.47897319,    5562806.17871895,    4063515.92999131,    4048513.43425806,    3514784.98266642,    4020728.64598961,    8349280.17874887,    5741686.00073727,    4555835.19801867,    6218247.42717177,   28166297.79094049,   12703697.11971143,   13044614.73543605,    6717414.88245731,    7719561.75924840,   10113986.33149647,    5803979.56788728,    8224288.21103959,   10192160.55510741,   12803907.79511717,   13413250.02403647,   13533229.49684931,   11959963.67849050,   14178890.00073984,   22482562.40341515,   24874319.73554270,   14603007.65780030,   13407343.68909843,    8850005.87752383,    9572069.12134730,   13422452.10661830,   25170688.28992953,  190621892.86502382,  142195901.78949767,   24194763.59309624,   17227693.13222894,    8822809.70666914,   13397261.32700911,   12263449.56388387,  202275277.60492435,   17411000.23808922, 1197578788.45315190,   12391738.77085181,   21287438.13140479,   49923195.16760354,   35999311.10032496,   12246474.84454067,   10059618.74002549,   28321909.10429577,   18511584.83214513,    4093997.08124092,    2428109.07451728,    6267314.70262140,    1259831.42345652,    1467970.86117662,    1923874.46604660,    3266694.87485787,   39224342.63518141,  764458529.93076301,   11526343.50432898,    5438584.48881272,    4617794.51272175,    4531122.53895271,   17162814.16797549,   29905772.94334120,   26824042.62756099,   18036075.45617797,    8313912.38143993,   24961887.90782004,  206559091.99013501,  101502993.72377726,   14252206.06669493,   10762945.51813403,    6409299.79757933,    5213615.29867453,    6755478.22827337,    5661006.65856318,    2582919.36337551,    5237368.34598510,    3344927.48522366,    2707103.64170354,    2884960.24361976,    3400258.35561170,    3572070.78520217,    3437987.76616689,    4943536.92813682,    7134479.84217133,    6619463.84099977,    7220144.43162526,    7277410.85481682,    6404913.93667233,    5382727.01518017,    3088831.63434409,    2268927.53376663,    2377187.19184879,    4500085.24512382,    8301802.97975219,    6871699.21791275,    4408681.82371213,    4908174.27117389,    7964578.01016490,   10996710.84929367,   15779883.49880966,   14710102.20858636,    8714206.45637907,   10636470.44566170,    5236788.88280926,    3919138.27009466,    4135765.05719709,    3978688.35174985,    5879948.09449751,    3452107.21846098,    3769758.91141647,    2839747.82891219,    3252870.55055308,    4416424.24871725,    2013095.35978368,    2474191.97796278,    2495415.57800473,    3249355.50960343,    3578576.79840848,    4060384.70270848,    6356392.47947498,    7103299.62048430,    6990610.12855934,    7854704.74184146,    9445592.93939804,    7362787.98353334,    4698991.72756839,    4479416.42415385,    4263135.33329881,    3242429.21556577,    3869337.63873530,    2410345.11253545,    2159426.51499102,    2965053.36429728,    5196862.48894214,    8689064.66831798,   11352483.16423865,   13978596.25798305,   28529069.07783327,   45765964.25845185,  132282959.46849033,   17127701.13190373,    3739272.92911870,    2487901.31156519,    2380620.49661756,    6200501.69728396,    2433341.37446956,    1558519.12456318,    1487309.06861028,    1423829.22182178,    2283320.98226169,    3909078.17554407,    1916016.86906373,    3677482.77552786,    3734715.73184619,    8431681.94266975,   18460019.49525435,    7636074.51278817,    4231752.80112699,   18612627.25013428,   18471535.38362940,    3092126.35182722,    1420476.66005609,    1066324.55995030,    2178162.34485643,    1484739.02616353,     748087.39384661,     689460.04303457,     765922.98231185,    1696463.77038457,     697512.97886929,     591697.35924711,     581351.90131526,     579155.83273097,     551578.38781150,     555305.83177606,     555821.44838811,     534129.25902615,     533659.35615902,     546357.69826444,     558350.80040406,     557463.77921852,     536178.30851507,     520468.94227680,     515780.44486951,     524450.05696988,     504148.66290181,     495481.89879055,     511659.58544790,     497209.74248348,     507341.70441913,     504525.09284782,     537760.92206828,     488277.15032763,     514966.81670918,     504670.39453022,     503224.33728330,     494967.20835559,     486340.00328436,     497392.70472018,     867285.83009950,     485181.12199042,     496609.89575712,     486094.62817503,     474322.16818302
"1000-0902-CL002_1_1",     383498.84562351,     373107.54241348,     365930.77459091,     357926.03375828,     380490.39896231,     376940.95064976,     353410.50202427,     366931.20861201,     356828.93394457,     332908.15909987,     339554.02128424,     353867.13176416,     374964.52114821,     379846.96310401,     386147.49756865,     357871.23652919,     379364.90560492,     365671.26334088,     345879.69999898,     364943.74838054,     382967.21834555,     371889.79865437,     404835.76173191,     365617.04270350,     374047.82515111,     406898.97557406,     347760.55092534,     401096.88167870,     400977.15763661,     390411.60073617,     379676.45344855,     446687.84741846,     702525.70332545,    1986407.39272899,     790260.80392612,     439897.29673174,     400944.47026000,     581619.85127344,     377690.66682466,     352731.66483034,     373964.94110216,     383841.93612491,     366764.21561374,     395649.15952715,     490981.74760582,     441566.50873786,     413996.47812061,     422482.12878897,     539125.63465012,     554027.89750509,     811936.01166550,    4159248.45732010,    2415266.24405326,     497485.04715866,     417758.92457674,     442265.62196876,     715821.56628188,     920463.77543309,    1407199.66583678,     716593.63665379,     507516.21081916,     553847.03584531,     421004.99235624,     354398.16661614,     455256.21897007,    1100930.79852126,     604287.61628589,     393448.77037732,     422155.45412482,     616094.54835035,     927279.19380358,     575657.14194447,     726544.41400471,     476846.82158072,     413694.56911682,     487619.43537929,     626936.38791292,     939388.73971165,     430020.15134113,     393903.33887865,     399751.89557071,     393437.31782577,     454420.67507330,     441038.50725848,     435099.36109169,     403811.56603504,     395708.91597643,     430231.90808847,     418564.74607546,     518088.19014032,    2067634.09618857,     992858.58804135,    1392558.25804020,    1867076.13375802,    2610098.96592018,     839594.35025289,     536945.26900922,     574136.31936785,     509839.75303627,     591888.74480579,     822177.31524735,     896286.53987615,     489496.38955896,     437970.26274035,     505508.54473711,     537615.21200373,     540520.60928891,    1150441.92103450,     680938.05085694,     524197.27849544,     512965.45534884,     485405.07751508,     501010.66568527,     595400.20432959,     807894.59508613,    1131644.12904946,     634687.67119860,     595090.06717996,     607060.13045627,     541266.87710573,     585220.05446271,     590266.37330122,     456144.40450167,     497630.49299292,     535140.02010588,     466621.56842362,     443505.39804446,     481273.93692452,     969363.77913219,     776109.79217759,    2130031.25390846,    1118049.15189425,    1410507.32021405,     765152.73108037,     590010.23243326,     899556.03075466,     912964.86321955,     738162.34653874,     678396.45704848,     551818.65035102,     770886.51853257,     478839.13167197,     543452.29977390,     785608.53370282,     922950.32693067,     644147.00341493,     526912.71623905,     704691.12178310,     652994.62530937,     544072.34706204,     491849.19279679,     459774.90823175,     438162.47609882,     434503.99189838,     426721.66168124,     434847.66146511,     435164.98668481,     423652.85216372,     425824.39939235,     393963.03712748,     445768.76779083,     504091.83027691,     520819.96722722,     543758.06943352,     617723.67039424,     630891.44552695,     658346.06667329,     488622.91618454,     590383.50370816,     591645.67803686,     650965.98995689,     653274.67846021,     685468.87763057,     518096.20892846,     451445.12823416,     471299.72955715,     513743.28882240,     553981.85830078,     541181.89799923,     517218.62073035,     550934.86331245,     587422.90391809,     467964.57628663,     455061.26055123,     577244.30775058,     769260.22755424,     802624.01554942,     604117.76122500,     607864.59620871,     598959.04892141,    1326783.45526757,   10568624.80152853,   50861076.74981578,   37442891.37189683,    7605842.57853041,    4682057.90100700,     609665.48037319,     575390.92395076,     660361.56862601,     755622.73803832,     988866.41731015,     616292.44677797,     391582.45165024,     401238.02014884,     410491.99966247,     355880.80235885,     331541.85122820,     338547.40249916,     448207.74922316,     554759.82640934,     734180.26103714,     649196.50295460,     598171.71120274,     661679.33035049,     467358.25552973,     462277.26337939,     531460.59561240,     779924.10955238,    2254642.85256229,   32998136.07442197,   26041500.03999182,    1298508.72307825,    1167346.86370850,     771944.31206524,     729396.98521031,     921798.82197625,    1054864.34097174,    1014692.54517011,    1602378.37055073,    3275167.59114277,    9075006.35313326,   19066116.96648938,   18362014.15824123,    5516468.02341605,    2560997.86788670,    1760956.24587754,     980566.75053403,     706269.87368872,     536193.14415246,     450199.02068370,     556923.95173526,     581322.52208186,     456103.57906484,     494691.91862468,     378181.01305554,     332963.55917161,     361221.89142626,     372265.66738180,     353384.36914859,     307957.15835071,     319143.59844465,     320383.64757979,     290132.97093860,     296356.94419524,     364738.38533161,     700081.45091071,     338251.92315631,     332625.09439132,     302907.85095529,     309976.75013702,     324811.07333122,     324471.44836919,     342249.31979213,     342748.91822404,     364604.99708436,     403841.42283746,     490164.16160258,     629863.39388576,     590052.86413110,     608794.18034253,     601002.28568023,     615405.94661354,     752368.80333499,    1283019.59923507,    1837093.85622971,    7753050.74159080,    6462177.62999244,    3491850.58264749,    2169307.54250109,    4692511.92471231,    3169508.69241961,    2975597.75594167,    3111695.41865268,    7196585.44829098,    5404664.40694854,    4317779.49761263,    3404198.08653009,    3459757.84186395,    3720327.57809924,    3030520.29156810,    2865433.51932714,    2979887.88718357,    2673131.03122267,    3369387.70403166,    4838744.81346255,    2866574.90811747,    2704890.84959327,    2346410.73398353,    2948624.16276543,    7729004.10359832,    3762067.65866908,    3453969.41640604,    7374632.58753920,   17107377.51313610,    6600924.26540959,    9215882.89146043,    3959452.36021063,    4841621.06980041,    7740896.53553546,    3827274.25474987,    5160374.08970902,    7038641.84644731,    8308007.01896099,    9676667.67811809,    9578227.53065439,    8030543.53816815,   10425339.36609659,   17396776.47565217,   22010476.70204534,   10518995.89853589,   10236643.51272673,    5487433.11225847,    5839539.91120513,    8884213.59876275,   28776239.59296142,  203326378.41454744,  109614008.46752036,   17683659.73496926,   12870488.63301847,    5655891.65921961,    8817500.83668440,    8058011.25949699,  564210314.56733549,   17001200.51297198, 1101607601.02063820,    6246589.98919346,   16594777.46843195,   35265673.15796611,   24271452.05638481,   10506253.51763806,    9378738.15205180,   28372189.15597421,    8261173.88288581,    3338175.80376037,    1993144.78038289,    5651038.39973447,     998950.55070080,    1048566.29684009,    1141375.84188919,    2388397.54064260,   56571886.47917257,  720825499.25987685,    9722924.47455367,    5632020.64156542,    4453996.77096357,    4106825.62137514,   10648216.15538971,   19674811.49779249,   15858238.59040886,   12949464.46435954,   14469547.90766112,   55473291.85967070,  179382785.38857499,   81177131.00231305,   11587876.23153244,    9088235.23361346,    5157808.50263822,    5224687.48942030,    5914060.71892908,    5490957.27798869,    2426566.26576124,    5372136.42180638,    2955116.31144333,    2640079.00870188,    2634802.70949944,    2992233.71902393,    3036911.39143553,    3324309.93233702,    4366478.04074837,    5937937.86775002,    5052151.35902221,    4773505.37904795,    4795672.04963021,    4470896.76462737,    4009614.73559249,    2587099.40289512,    2046339.97918930,    2231696.25553661,    3915888.98144903,    7491577.72484484,    5776199.90142571,    7363890.52809199,    3748552.27943865,    5818026.43222843,    7716735.16346249,   10479854.04377499,    9962629.36861995,    6790264.57369786,    8389732.86482420,    4331148.67657877,    3206751.47690782,    3175986.75795676,    3201632.02689411,    5695189.23948171,    3044577.50906368,    3359641.96852796,    2398883.31461517,    2795786.90808157,    3078881.15778617,    1640976.58744159,    2039683.83389221,    2144002.72441194,    2666341.38868538,    2902388.02284498,    3036517.61068689,    4643117.80249212,    5329604.74439406,    5053918.84070749,    5121543.48707762,    5699652.34535439,    4836677.48461917,    3357942.60119333,    3223383.95419221,    2930346.95276526,    2396270.28571346,    2572958.04410828,    1848687.83082111,    1656038.30721161,    2162872.85485686,    4062638.83127231,    6552307.50858326,    7338670.19296443,    8812248.84047917,   16540572.38920641,   26944564.13566338,   68623175.28647399,    9647974.01266690,    2665423.18598466,    1946844.03910289,    1799707.15073362,    3809820.10116451,    1652925.30147844,    1130787.60829142,    1129643.43167031,    1169704.13591089,    1619865.37083742,    2524034.52528233,    1450574.58327253,    2536851.78132339,    2840748.78660451,    5382203.72872129,   11588978.66421056,    5398037.66090389,    2930921.02560655,   10596698.61012606,   11028428.30776463,    2095548.56184138,    1182487.20669437,     932114.65237320,    1392112.82354095,    1041262.28970093,     697495.12542200,     669115.80523185,     668451.06527379,    1098694.09835928,     608088.50980739,     580660.55506193,     590822.83302298,     578542.48728639,     574485.91655050,     561435.45041958,     552529.02187716,     518568.49344572,     522729.84537098,     535064.78823777,     544646.42983717,     532134.47317764,     539760.00600069,     520917.78461239,     502816.08348008,     525930.41974572,     511579.87914516,     508142.84885950,     514251.39336366,     509899.84789747,     503654.70919613,     526725.37555152,     496291.70447429,     515290.24637100,     493894.62066657,     503969.87500506,     489387.24834451,     500014.11389454,     502164.03011514,     519078.98558508,    1333747.67665394,     494870.55439528,     504321.71071007,     498309.23947963,     459572.85977736
